provinceName,cityName,confirmedCount,curedCount,deadCount,updateTime
北京市,外地来京人员,26,2,0,2020-02-14
北京市,外地来京人员,26,2,0,2020-02-15
北京市,外地来京人员,26,2,0,2020-02-16
北京市,外地来京人员,26,2,0,2020-02-17
北京市,外地来京人员,26,2,0,2020-02-18
北京市,外地来京人员,26,2,0,2020-02-19
北京市,外地来京人员,26,2,0,2020-02-20
北京市,外地来京人员,26,2,0,2020-02-21
北京市,外地来京人员,26,2,0,2020-02-22
北京市,外地来京人员,26,2,0,2020-02-23
北京市,外地来京人员,26,2,0,2020-02-24
北京市,外地来京人员,25,2,0,2020-02-25
北京市,外地来京人员,25,2,0,2020-02-26
北京市,外地来京人员,25,2,0,2020-02-27
北京市,大兴,2,1,0,2020-01-24
北京市,大兴,2,2,0,2020-01-25
北京市,大兴,3,2,0,2020-01-26
北京市,大兴,5,2,0,2020-01-27
北京市,大兴,7,2,0,2020-01-28
北京市,大兴,7,2,0,2020-01-29
北京市,大兴,10,2,0,2020-01-30
北京市,大兴,16,2,0,2020-01-31
北京市,大兴区,17,2,0,2020-01-31
北京市,大兴区,20,2,0,2020-02-01
北京市,大兴区,22,21,0,2020-02-02
北京市,大兴区,28,2,0,2020-02-03
北京市,大兴区,29,2,0,2020-02-04
北京市,大兴区,29,2,0,2020-02-05
北京市,大兴区,32,2,0,2020-02-06
北京市,大兴区,34,2,0,2020-02-07
北京市,大兴区,34,2,0,2020-02-08
北京市,大兴区,35,2,0,2020-02-09
北京市,大兴区,36,2,0,2020-02-10
北京市,大兴区,36,2,0,2020-02-11
北京市,大兴区,37,2,0,2020-02-12
北京市,大兴区,38,2,0,2020-02-13
北京市,大兴区,39,2,0,2020-02-14
北京市,大兴区,39,2,0,2020-02-15
北京市,大兴区,39,2,0,2020-02-16
北京市,大兴区,39,2,0,2020-02-17
北京市,大兴区,39,2,0,2020-02-18
北京市,大兴区,39,2,0,2020-02-19
北京市,大兴区,39,2,0,2020-02-20
北京市,大兴区,39,2,0,2020-02-21
北京市,大兴区,39,2,0,2020-02-22
北京市,大兴区,39,2,0,2020-02-23
北京市,大兴区,39,2,0,2020-02-24
北京市,大兴区,39,2,0,2020-02-25
北京市,大兴区,39,2,0,2020-02-26
北京市,大兴区,39,2,0,2020-02-27
北京市,密云区,4,0,0,2020-02-08
北京市,密云区,5,0,0,2020-02-09
北京市,密云区,6,0,0,2020-02-10
北京市,密云区,6,0,0,2020-02-11
北京市,密云区,7,0,0,2020-02-12
北京市,密云区,7,0,0,2020-02-13
北京市,密云区,7,0,0,2020-02-14
北京市,密云区,7,0,0,2020-02-15
北京市,密云区,7,0,0,2020-02-16
北京市,密云区,7,0,0,2020-02-17
北京市,密云区,7,0,0,2020-02-18
北京市,密云区,7,0,0,2020-02-19
北京市,密云区,7,0,0,2020-02-20
北京市,密云区,7,0,0,2020-02-21
北京市,密云区,7,0,0,2020-02-22
北京市,密云区,7,0,0,2020-02-23
北京市,密云区,7,0,0,2020-02-24
北京市,密云区,7,0,0,2020-02-25
北京市,密云区,7,0,0,2020-02-26
北京市,密云区,7,0,0,2020-02-27
北京市,延庆区,1,0,0,2020-02-03
北京市,延庆区,1,0,0,2020-02-04
北京市,延庆区,1,0,0,2020-02-05
北京市,延庆区,1,0,0,2020-02-06
北京市,延庆区,1,0,0,2020-02-07
北京市,延庆区,1,0,0,2020-02-08
北京市,延庆区,1,0,0,2020-02-09
北京市,延庆区,1,0,0,2020-02-10
北京市,延庆区,1,0,0,2020-02-11
北京市,延庆区,1,0,0,2020-02-12
北京市,延庆区,1,0,0,2020-02-13
北京市,延庆区,1,0,0,2020-02-14
北京市,延庆区,1,0,0,2020-02-15
北京市,延庆区,1,0,0,2020-02-16
北京市,延庆区,1,0,0,2020-02-17
北京市,延庆区,1,0,0,2020-02-18
北京市,延庆区,1,0,0,2020-02-19
北京市,延庆区,1,0,0,2020-02-20
北京市,延庆区,1,0,0,2020-02-21
北京市,延庆区,1,0,0,2020-02-22
北京市,延庆区,1,0,0,2020-02-23
北京市,延庆区,1,0,0,2020-02-24
北京市,延庆区,1,0,0,2020-02-25
北京市,延庆区,1,0,0,2020-02-26
北京市,延庆区,1,0,0,2020-02-27
北京市,待明确地区,0,5,1,2020-02-02
北京市,待明确地区,0,8,1,2020-02-03
北京市,待明确地区,0,8,1,2020-02-04
北京市,待明确地区,0,20,1,2020-02-05
北京市,待明确地区,0,27,1,2020-02-06
北京市,待明确地区,0,29,1,2020-02-07
北京市,待明确地区,0,30,2,2020-02-08
北京市,待明确地区,0,33,2,2020-02-09
北京市,待明确地区,0,36,2,2020-02-10
北京市,待明确地区,0,40,3,2020-02-11
北京市,待明确地区,0,48,3,2020-02-12
北京市,待明确地区,0,60,3,2020-02-13
北京市,待明确地区,0,71,3,2020-02-14
北京市,待明确地区,0,88,4,2020-02-15
北京市,待明确地区,0,95,4,2020-02-16
北京市,待明确地区,0,101,4,2020-02-17
北京市,待明确地区,0,109,4,2020-02-18
北京市,待明确地区,0,132,4,2020-02-19
北京市,待明确地区,0,138,4,2020-02-20
北京市,待明确地区,0,154,4,2020-02-21
北京市,待明确地区,0,163,4,2020-02-22
北京市,待明确地区,0,174,4,2020-02-23
北京市,待明确地区,0,183,4,2020-02-24
北京市,待明确地区,0,200,4,2020-02-25
北京市,待明确地区,0,220,4,2020-02-26
北京市,待明确地区,0,233,5,2020-02-27
北京市,怀柔,1,0,1,2020-01-31
北京市,怀柔区,1,0,0,2020-01-31
北京市,怀柔区,1,0,1,2020-02-01
北京市,怀柔区,1,0,0,2020-02-02
北京市,怀柔区,3,0,0,2020-02-03
北京市,怀柔区,3,0,0,2020-02-04
北京市,怀柔区,4,0,0,2020-02-05
北京市,怀柔区,5,0,0,2020-02-06
北京市,怀柔区,7,0,0,2020-02-07
北京市,怀柔区,7,0,0,2020-02-08
北京市,怀柔区,7,0,0,2020-02-09
北京市,怀柔区,7,0,0,2020-02-10
北京市,怀柔区,7,0,0,2020-02-11
北京市,怀柔区,7,0,0,2020-02-12
北京市,怀柔区,7,0,0,2020-02-13
北京市,怀柔区,7,0,0,2020-02-14
北京市,怀柔区,7,0,0,2020-02-15
北京市,怀柔区,7,0,0,2020-02-16
北京市,怀柔区,7,0,0,2020-02-17
北京市,怀柔区,7,0,0,2020-02-18
北京市,怀柔区,7,0,0,2020-02-19
北京市,怀柔区,7,0,0,2020-02-20
北京市,怀柔区,7,0,0,2020-02-21
北京市,怀柔区,7,0,0,2020-02-22
北京市,怀柔区,7,0,0,2020-02-23
北京市,怀柔区,7,0,0,2020-02-24
北京市,怀柔区,7,0,0,2020-02-25
北京市,怀柔区,7,0,0,2020-02-26
北京市,怀柔区,7,0,0,2020-02-27
北京市,房山区,2,0,0,2020-02-01
北京市,房山区,2,0,0,2020-02-02
北京市,房山区,4,0,0,2020-02-03
北京市,房山区,5,0,0,2020-02-04
北京市,房山区,5,0,0,2020-02-05
北京市,房山区,11,0,0,2020-02-06
北京市,房山区,13,0,0,2020-02-07
北京市,房山区,14,0,0,2020-02-08
北京市,房山区,14,0,0,2020-02-09
北京市,房山区,14,0,0,2020-02-10
北京市,房山区,14,0,0,2020-02-11
北京市,房山区,14,0,0,2020-02-12
北京市,房山区,14,0,0,2020-02-13
北京市,房山区,14,0,0,2020-02-14
北京市,房山区,14,0,0,2020-02-15
北京市,房山区,15,3,0,2020-02-16
北京市,房山区,16,3,0,2020-02-17
北京市,房山区,16,3,0,2020-02-18
北京市,房山区,16,3,0,2020-02-19
北京市,房山区,16,3,0,2020-02-20
北京市,房山区,16,3,0,2020-02-21
北京市,房山区,16,3,0,2020-02-22
北京市,房山区,16,3,0,2020-02-23
北京市,房山区,16,3,0,2020-02-24
北京市,房山区,16,3,0,2020-02-25
北京市,房山区,16,3,0,2020-02-26
北京市,房山区,16,3,0,2020-02-27
北京市,昌平,3,0,0,2020-01-24
北京市,昌平,3,0,0,2020-01-25
北京市,昌平,7,0,0,2020-01-26
北京市,昌平,7,0,0,2020-01-27
北京市,昌平,7,0,0,2020-01-28
北京市,昌平,8,0,0,2020-01-29
北京市,昌平,8,0,0,2020-01-30
北京市,昌平,9,0,0,2020-01-31
北京市,昌平区,12,0,0,2020-01-31
北京市,昌平区,12,0,0,2020-02-01
北京市,昌平区,12,0,0,2020-02-02
北京市,昌平区,13,0,0,2020-02-03
北京市,昌平区,14,0,0,2020-02-04
北京市,昌平区,15,0,0,2020-02-05
北京市,昌平区,15,0,0,2020-02-06
北京市,昌平区,17,0,0,2020-02-07
北京市,昌平区,17,0,0,2020-02-08
北京市,昌平区,17,0,0,2020-02-09
北京市,昌平区,18,0,0,2020-02-10
北京市,昌平区,19,0,0,2020-02-11
北京市,昌平区,19,0,0,2020-02-12
北京市,昌平区,24,0,0,2020-02-13
北京市,昌平区,24,0,0,2020-02-14
北京市,昌平区,24,0,0,2020-02-15
北京市,昌平区,25,0,0,2020-02-16
北京市,昌平区,25,0,0,2020-02-17
北京市,昌平区,29,0,0,2020-02-18
北京市,昌平区,29,0,0,2020-02-19
北京市,昌平区,29,0,0,2020-02-20
北京市,昌平区,29,0,0,2020-02-21
北京市,昌平区,29,0,0,2020-02-22
北京市,昌平区,29,0,0,2020-02-23
北京市,昌平区,29,0,0,2020-02-24
北京市,昌平区,29,0,0,2020-02-25
北京市,昌平区,29,0,0,2020-02-26
北京市,昌平区,29,0,0,2020-02-27
北京市,朝阳,5,0,0,2020-01-24
北京市,朝阳,6,0,0,2020-01-25
北京市,朝阳,8,0,0,2020-01-26
北京市,朝阳,17,0,0,2020-01-27
北京市,朝阳,17,0,0,2020-01-28
北京市,朝阳,21,0,0,2020-01-29
北京市,朝阳,21,0,0,2020-01-30
北京市,朝阳,22,0,0,2020-01-31
北京市,朝阳区,24,0,0,2020-01-31
北京市,朝阳区,28,0,0,2020-02-01
北京市,朝阳区,35,0,0,2020-02-02
北京市,朝阳区,35,0,0,2020-02-03
北京市,朝阳区,36,0,0,2020-02-04
北京市,朝阳区,43,0,0,2020-02-05
北京市,朝阳区,48,0,0,2020-02-06
北京市,朝阳区,51,0,0,2020-02-07
北京市,朝阳区,53,0,0,2020-02-08
北京市,朝阳区,55,0,0,2020-02-09
北京市,朝阳区,56,0,0,2020-02-10
北京市,朝阳区,56,0,0,2020-02-11
北京市,朝阳区,56,0,0,2020-02-12
北京市,朝阳区,56,0,0,2020-02-13
北京市,朝阳区,58,0,0,2020-02-14
北京市,朝阳区,58,0,0,2020-02-15
北京市,朝阳区,58,0,0,2020-02-16
北京市,朝阳区,58,0,0,2020-02-17
北京市,朝阳区,58,0,0,2020-02-18
北京市,朝阳区,58,0,0,2020-02-19
北京市,朝阳区,58,0,0,2020-02-20
北京市,朝阳区,58,0,0,2020-02-21
北京市,朝阳区,60,0,0,2020-02-22
北京市,朝阳区,60,0,0,2020-02-23
北京市,朝阳区,60,0,0,2020-02-24
北京市,朝阳区,61,0,0,2020-02-25
北京市,朝阳区,61,0,0,2020-02-26
北京市,朝阳区,70,0,0,2020-02-27
北京市,未明确地区,0,27,1,2020-02-06
北京市,武汉来京人员,7,0,0,2020-01-24
北京市,海淀,6,0,0,2020-01-24
北京市,海淀,8,0,0,2020-01-25
北京市,海淀,16,0,0,2020-01-26
北京市,海淀,17,0,0,2020-01-27
北京市,海淀,21,0,0,2020-01-28
北京市,海淀,24,0,0,2020-01-29
北京市,海淀,24,0,0,2020-01-30
北京市,海淀,26,0,0,2020-01-31
北京市,海淀区,27,0,0,2020-01-31
北京市,海淀区,39,0,0,2020-02-01
北京市,海淀区,41,0,0,2020-02-02
北京市,海淀区,42,0,0,2020-02-03
北京市,海淀区,45,0,0,2020-02-04
北京市,海淀区,45,0,0,2020-02-05
北京市,海淀区,47,0,0,2020-02-06
北京市,海淀区,47,0,0,2020-02-07
北京市,海淀区,49,0,0,2020-02-08
北京市,海淀区,52,0,0,2020-02-09
北京市,海淀区,54,0,0,2020-02-10
北京市,海淀区,57,0,0,2020-02-11
北京市,海淀区,56,0,0,2020-02-12
北京市,海淀区,56,0,0,2020-02-13
北京市,海淀区,58,0,0,2020-02-14
北京市,海淀区,59,0,0,2020-02-15
北京市,海淀区,60,0,0,2020-02-16
北京市,海淀区,60,0,0,2020-02-17
北京市,海淀区,60,0,0,2020-02-18
北京市,海淀区,61,0,0,2020-02-19
北京市,海淀区,61,0,0,2020-02-20
北京市,海淀区,61,0,0,2020-02-21
北京市,海淀区,62,0,0,2020-02-22
北京市,海淀区,62,0,0,2020-02-23
北京市,海淀区,62,0,0,2020-02-24
北京市,海淀区,62,0,0,2020-02-25
北京市,海淀区,62,0,0,2020-02-26
北京市,海淀区,62,0,0,2020-02-27
北京市,石景山,1,0,0,2020-01-24
北京市,石景山,1,0,0,2020-01-25
北京市,石景山,2,0,0,2020-01-26
北京市,石景山,2,0,0,2020-01-27
北京市,石景山,2,0,0,2020-01-28
北京市,石景山,2,0,0,2020-01-29
北京市,石景山,2,0,0,2020-01-30
北京市,石景山,2,0,0,2020-01-31
北京市,石景山区,2,0,0,2020-01-31
北京市,石景山区,3,0,0,2020-02-01
北京市,石景山区,5,0,0,2020-02-02
北京市,石景山区,5,0,0,2020-02-03
北京市,石景山区,6,0,0,2020-02-04
北京市,石景山区,7,0,0,2020-02-05
北京市,石景山区,7,0,0,2020-02-06
北京市,石景山区,13,0,0,2020-02-07
北京市,石景山区,13,0,0,2020-02-08
北京市,石景山区,13,0,0,2020-02-09
北京市,石景山区,13,0,0,2020-02-10
北京市,石景山区,13,0,0,2020-02-11
北京市,石景山区,13,0,0,2020-02-12
北京市,石景山区,13,1,0,2020-02-13
北京市,石景山区,14,1,0,2020-02-14
北京市,石景山区,14,1,0,2020-02-15
北京市,石景山区,14,1,0,2020-02-16
北京市,石景山区,14,1,0,2020-02-17
北京市,石景山区,14,1,0,2020-02-18
北京市,石景山区,14,1,0,2020-02-19
北京市,石景山区,14,1,0,2020-02-20
北京市,石景山区,14,1,0,2020-02-21
北京市,石景山区,14,1,0,2020-02-22
北京市,石景山区,14,1,0,2020-02-23
北京市,石景山区,14,1,0,2020-02-24
北京市,石景山区,14,1,0,2020-02-25
北京市,石景山区,14,1,0,2020-02-26
北京市,石景山区,14,1,0,2020-02-27
北京市,西城,4,0,0,2020-01-24
北京市,西城,4,0,0,2020-01-25
北京市,西城,5,0,0,2020-01-26
北京市,西城,7,0,0,2020-01-27
北京市,西城,8,0,0,2020-01-28
北京市,西城,9,0,0,2020-01-29
北京市,西城,12,0,0,2020-01-30
北京市,西城,13,0,0,2020-01-31
北京市,西城区,16,0,0,2020-01-31
北京市,西城区,17,0,0,2020-02-01
北京市,西城区,22,0,0,2020-02-02
北京市,西城区,26,0,0,2020-02-03
北京市,西城区,28,0,0,2020-02-04
北京市,西城区,29,0,0,2020-02-05
北京市,西城区,34,0,0,2020-02-06
北京市,西城区,36,0,0,2020-02-07
北京市,西城区,37,0,0,2020-02-08
北京市,西城区,38,0,0,2020-02-09
北京市,西城区,39,0,0,2020-02-10
北京市,西城区,39,0,0,2020-02-11
北京市,西城区,43,0,0,2020-02-12
北京市,西城区,46,0,0,2020-02-13
北京市,西城区,46,0,0,2020-02-14
北京市,西城区,46,0,0,2020-02-15
北京市,西城区,46,0,0,2020-02-16
北京市,西城区,46,0,0,2020-02-17
北京市,西城区,47,0,0,2020-02-18
北京市,西城区,52,0,0,2020-02-19
北京市,西城区,53,0,0,2020-02-20
北京市,西城区,53,0,0,2020-02-21
北京市,西城区,53,0,0,2020-02-22
北京市,西城区,53,0,0,2020-02-23
北京市,西城区,53,0,0,2020-02-24
北京市,西城区,53,0,0,2020-02-25
北京市,西城区,53,0,0,2020-02-26
北京市,西城区,53,0,0,2020-02-27
北京市,通州,2,0,0,2020-01-24
北京市,通州,3,0,0,2020-01-25
北京市,通州,6,0,0,2020-01-26
北京市,通州,7,0,0,2020-01-27
北京市,通州,7,0,0,2020-01-28
北京市,通州,8,0,0,2020-01-29
北京市,通州,8,0,0,2020-01-30
北京市,通州,12,0,0,2020-01-31
北京市,通州区,12,0,0,2020-01-31
北京市,通州区,13,0,0,2020-02-01
北京市,通州区,13,0,0,2020-02-02
北京市,通州区,13,0,0,2020-02-03
北京市,通州区,13,0,0,2020-02-04
北京市,通州区,13,0,0,2020-02-05
北京市,通州区,13,0,0,2020-02-06
北京市,通州区,14,0,0,2020-02-07
北京市,通州区,15,0,0,2020-02-08
北京市,通州区,16,1,0,2020-02-09
北京市,通州区,16,1,0,2020-02-10
北京市,通州区,17,1,0,2020-02-11
北京市,通州区,17,1,0,2020-02-12
北京市,通州区,17,1,0,2020-02-13
北京市,通州区,17,1,0,2020-02-14
北京市,通州区,17,1,0,2020-02-15
北京市,通州区,18,1,0,2020-02-16
北京市,通州区,18,1,0,2020-02-17
北京市,通州区,18,1,0,2020-02-18
北京市,通州区,18,1,0,2020-02-19
北京市,通州区,19,1,0,2020-02-20
北京市,通州区,19,1,0,2020-02-21
北京市,通州区,19,1,0,2020-02-22
北京市,通州区,19,1,0,2020-02-23
北京市,通州区,19,1,0,2020-02-24
北京市,通州区,19,1,0,2020-02-25
北京市,通州区,19,1,0,2020-02-26
北京市,通州区,19,1,0,2020-02-27
北京市,门头沟,1,0,0,2020-01-29
北京市,门头沟,1,0,0,2020-01-30
北京市,门头沟,1,0,0,2020-01-31
北京市,门头沟区,1,0,0,2020-01-31
北京市,门头沟区,1,0,0,2020-02-01
北京市,门头沟区,2,0,0,2020-02-02
北京市,门头沟区,3,0,0,2020-02-03
北京市,门头沟区,3,0,0,2020-02-04
北京市,门头沟区,3,0,0,2020-02-05
北京市,门头沟区,3,0,0,2020-02-06
北京市,门头沟区,3,0,0,2020-02-07
北京市,门头沟区,3,0,0,2020-02-08
北京市,门头沟区,3,0,0,2020-02-09
北京市,门头沟区,3,0,0,2020-02-10
北京市,门头沟区,3,0,0,2020-02-11
北京市,门头沟区,3,0,0,2020-02-12
北京市,门头沟区,3,0,0,2020-02-13
北京市,门头沟区,3,0,0,2020-02-14
北京市,门头沟区,3,0,0,2020-02-15
北京市,门头沟区,3,0,0,2020-02-16
北京市,门头沟区,3,0,0,2020-02-17
北京市,门头沟区,3,0,0,2020-02-18
北京市,门头沟区,3,2,0,2020-02-19
北京市,门头沟区,3,2,0,2020-02-20
北京市,门头沟区,3,2,0,2020-02-21
北京市,门头沟区,3,2,0,2020-02-22
北京市,门头沟区,3,2,0,2020-02-23
北京市,门头沟区,3,2,0,2020-02-24
北京市,门头沟区,3,2,0,2020-02-25
北京市,门头沟区,3,2,0,2020-02-26
北京市,门头沟区,3,2,0,2020-02-27
北京市,顺义,1,0,0,2020-01-24
北京市,顺义,1,0,0,2020-01-25
北京市,顺义,1,0,0,2020-01-26
北京市,顺义,1,0,0,2020-01-27
北京市,顺义,2,0,0,2020-01-28
北京市,顺义,2,0,0,2020-01-29
北京市,顺义,2,0,0,2020-01-30
北京市,顺义,2,0,0,2020-01-31
北京市,顺义区,2,0,0,2020-01-31
北京市,顺义区,2,0,0,2020-02-01
北京市,顺义区,6,0,0,2020-02-02
北京市,顺义区,6,0,0,2020-02-03
北京市,顺义区,5,0,0,2020-02-04
北京市,顺义区,6,0,0,2020-02-05
北京市,顺义区,6,0,0,2020-02-06
北京市,顺义区,8,0,0,2020-02-07
北京市,顺义区,9,0,0,2020-02-08
北京市,顺义区,9,0,0,2020-02-09
北京市,顺义区,10,0,0,2020-02-10
北京市,顺义区,10,0,0,2020-02-11
北京市,顺义区,10,0,0,2020-02-12
北京市,顺义区,10,0,0,2020-02-13
北京市,顺义区,10,0,0,2020-02-14
北京市,顺义区,10,0,0,2020-02-15
北京市,顺义区,10,0,0,2020-02-16
北京市,顺义区,10,0,0,2020-02-17
北京市,顺义区,10,0,0,2020-02-18
北京市,顺义区,10,0,0,2020-02-19
北京市,顺义区,10,0,0,2020-02-20
北京市,顺义区,10,0,0,2020-02-21
北京市,顺义区,10,0,0,2020-02-22
北京市,顺义区,10,0,0,2020-02-23
北京市,顺义区,10,0,0,2020-02-24
北京市,顺义区,10,0,0,2020-02-25
北京市,顺义区,10,0,0,2020-02-26
北京市,顺义区,10,0,0,2020-02-27
吉林省,公主岭,1,0,0,2020-01-28
吉林省,公主岭,1,0,0,2020-01-29
吉林省,公主岭,1,0,0,2020-01-30
吉林省,公主岭,1,0,0,2020-01-31
吉林省,公主岭,1,0,0,2020-02-01
吉林省,公主岭,1,3,0,2020-02-02
吉林省,公主岭,1,0,0,2020-02-03
吉林省,公主岭,3,0,0,2020-02-04
吉林省,公主岭,4,0,0,2020-02-05
吉林省,公主岭,4,1,0,2020-02-06
吉林省,公主岭,4,1,0,2020-02-07
吉林省,公主岭,6,1,0,2020-02-08
吉林省,公主岭,6,1,0,2020-02-09
吉林省,公主岭,6,1,0,2020-02-10
吉林省,公主岭,6,1,0,2020-02-11
吉林省,公主岭,6,2,0,2020-02-12
吉林省,公主岭,6,2,0,2020-02-13
吉林省,公主岭,6,2,0,2020-02-14
吉林省,公主岭,6,2,0,2020-02-15
吉林省,公主岭,6,2,0,2020-02-16
吉林省,公主岭,6,2,0,2020-02-17
吉林省,公主岭,6,2,0,2020-02-18
吉林省,公主岭,6,2,0,2020-02-19
吉林省,公主岭,6,2,0,2020-02-20
吉林省,公主岭,6,2,0,2020-02-21
吉林省,公主岭,6,3,0,2020-02-22
吉林省,公主岭,6,3,0,2020-02-23
吉林省,公主岭,6,3,0,2020-02-24
吉林省,公主岭,6,3,0,2020-02-25
吉林省,公主岭,6,4,0,2020-02-26
吉林省,吉林,1,0,0,2020-01-24
吉林省,吉林,2,0,0,2020-01-25
吉林省,吉林,2,0,0,2020-01-27
吉林省,吉林,3,0,0,2020-01-28
吉林省,吉林,3,0,0,2020-01-29
吉林省,吉林,3,0,0,2020-01-30
吉林省,吉林,3,0,0,2020-01-31
吉林省,吉林,3,0,0,2020-02-01
吉林省,吉林,3,0,0,2020-02-02
吉林省,吉林,4,0,0,2020-02-03
吉林省,吉林,5,0,0,2020-02-04
吉林省,吉林市,5,0,0,2020-02-04
吉林省,吉林市,5,1,0,2020-02-05
吉林省,吉林市,5,2,0,2020-02-06
吉林省,吉林市,5,2,0,2020-02-07
吉林省,吉林市,5,2,0,2020-02-08
吉林省,吉林市,5,2,0,2020-02-09
吉林省,吉林市,5,2,0,2020-02-10
吉林省,吉林市,5,2,0,2020-02-11
吉林省,吉林市,5,3,0,2020-02-12
吉林省,吉林市,5,3,0,2020-02-13
吉林省,吉林市,5,3,0,2020-02-14
吉林省,吉林市,5,3,0,2020-02-15
吉林省,吉林市,5,3,0,2020-02-16
吉林省,吉林市,5,3,0,2020-02-17
吉林省,吉林市,5,3,0,2020-02-18
吉林省,吉林市,5,3,0,2020-02-19
吉林省,吉林市,5,4,0,2020-02-20
吉林省,吉林市,5,4,0,2020-02-21
吉林省,吉林市,5,5,0,2020-02-22
吉林省,吉林市,5,5,0,2020-02-23
吉林省,吉林市,5,5,0,2020-02-24
吉林省,吉林市,5,5,0,2020-02-25
吉林省,吉林市,5,5,0,2020-02-26
吉林省,四平,1,0,0,2020-01-27
吉林省,四平,1,0,0,2020-01-28
吉林省,四平,1,0,0,2020-01-31
吉林省,四平,1,0,0,2020-02-01
吉林省,四平,7,0,0,2020-02-04
吉林省,四平,8,0,0,2020-02-05
吉林省,四平,9,0,0,2020-02-06
吉林省,四平,10,0,1,2020-02-07
吉林省,四平市,1,0,0,2020-01-29
吉林省,四平市,1,0,0,2020-01-30
吉林省,四平市,1,0,0,2020-02-01
吉林省,四平市,1,0,0,2020-02-02
吉林省,四平市,4,0,0,2020-02-03
吉林省,四平市,10,0,1,2020-02-08
吉林省,四平市,12,0,1,2020-02-09
吉林省,四平市,12,1,1,2020-02-10
吉林省,四平市,12,1,1,2020-02-11
吉林省,四平市,12,2,1,2020-02-12
吉林省,四平市,13,2,1,2020-02-13
吉林省,四平市,14,2,1,2020-02-14
吉林省,四平市,14,2,1,2020-02-15
吉林省,四平市,14,4,1,2020-02-16
吉林省,四平市,14,4,1,2020-02-17
吉林省,四平市,14,4,1,2020-02-18
吉林省,四平市,15,4,1,2020-02-19
吉林省,四平市,15,7,1,2020-02-20
吉林省,四平市,15,8,1,2020-02-21
吉林省,四平市,15,9,1,2020-02-22
吉林省,四平市,15,9,1,2020-02-23
吉林省,四平市,15,9,1,2020-02-24
吉林省,四平市,15,9,1,2020-02-25
吉林省,四平市,15,11,1,2020-02-26
吉林省,延边,2,0,0,2020-01-30
吉林省,延边,2,0,0,2020-01-31
吉林省,延边,2,0,0,2020-02-01
吉林省,延边,2,1,0,2020-02-02
吉林省,延边,2,0,0,2020-02-03
吉林省,延边,3,0,0,2020-02-04
吉林省,延边,3,0,0,2020-02-05
吉林省,延边,4,0,0,2020-02-06
吉林省,延边,5,0,0,2020-02-07
吉林省,延边,5,0,0,2020-02-08
吉林省,延边,5,2,0,2020-02-09
吉林省,延边,5,2,0,2020-02-10
吉林省,延边,5,2,0,2020-02-11
吉林省,延边,5,2,0,2020-02-12
吉林省,延边,5,2,0,2020-02-13
吉林省,延边,5,2,0,2020-02-14
吉林省,延边,5,2,0,2020-02-15
吉林省,延边,5,2,0,2020-02-16
吉林省,延边,5,2,0,2020-02-17
吉林省,延边,5,4,0,2020-02-18
吉林省,延边,5,4,0,2020-02-19
吉林省,延边,5,4,0,2020-02-20
吉林省,延边,5,4,0,2020-02-21
吉林省,延边,5,4,0,2020-02-22
吉林省,延边,5,4,0,2020-02-23
吉林省,延边,5,5,0,2020-02-24
吉林省,延边,5,5,0,2020-02-25
吉林省,延边,5,5,0,2020-02-26
吉林省,松原,1,0,0,2020-01-24
吉林省,松原,1,0,0,2020-01-25
吉林省,松原,2,0,0,2020-01-27
吉林省,松原,2,0,0,2020-01-28
吉林省,松原,2,0,0,2020-01-29
吉林省,松原,2,0,0,2020-01-30
吉林省,松原,2,0,0,2020-01-31
吉林省,松原,2,0,0,2020-02-01
吉林省,松原,2,1,0,2020-02-02
吉林省,松原,2,0,0,2020-02-03
吉林省,松原,2,0,0,2020-02-04
吉林省,松原,2,0,0,2020-02-05
吉林省,松原,2,0,0,2020-02-06
吉林省,松原,2,0,0,2020-02-07
吉林省,松原,2,0,0,2020-02-08
吉林省,松原,2,1,0,2020-02-09
吉林省,松原,2,1,0,2020-02-10
吉林省,松原,2,1,0,2020-02-11
吉林省,松原,2,1,0,2020-02-12
吉林省,松原,2,1,0,2020-02-13
吉林省,松原,2,1,0,2020-02-14
吉林省,松原,2,1,0,2020-02-15
吉林省,松原,2,1,0,2020-02-16
吉林省,松原,2,1,0,2020-02-17
吉林省,松原,2,1,0,2020-02-18
吉林省,松原,2,1,0,2020-02-19
吉林省,松原,2,2,0,2020-02-20
吉林省,松原,2,2,0,2020-02-21
吉林省,松原,2,2,0,2020-02-22
吉林省,松原,2,2,0,2020-02-23
吉林省,松原,2,2,0,2020-02-24
吉林省,松原,2,2,0,2020-02-25
吉林省,松原,2,2,0,2020-02-26
吉林省,梅河口,1,0,0,2020-02-09
吉林省,梅河口,1,0,0,2020-02-10
吉林省,梅河口,1,0,0,2020-02-11
吉林省,梅河口,1,0,0,2020-02-12
吉林省,梅河口,1,0,0,2020-02-13
吉林省,梅河口,1,1,0,2020-02-14
吉林省,梅河口,1,1,0,2020-02-15
吉林省,梅河口,1,1,0,2020-02-16
吉林省,梅河口,1,1,0,2020-02-17
吉林省,梅河口,1,1,0,2020-02-18
吉林省,梅河口,1,1,0,2020-02-19
吉林省,梅河口,1,1,0,2020-02-20
吉林省,梅河口,1,1,0,2020-02-21
吉林省,梅河口,1,1,0,2020-02-22
吉林省,梅河口,1,1,0,2020-02-23
吉林省,梅河口,1,1,0,2020-02-24
吉林省,梅河口,1,1,0,2020-02-25
